"p","U:0","U:1","U:2","T","U_0:0","U_0:1","U_0:2","alphat","epsilon","epsilon_0","k","k_0","nut","rho","rho_0","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1174,45.048,-0.044152,-7.6307,268.48,45.045,-0.044073,-7.6313,1.9265e-008,22744,22760,0.48139,0.48166,9.1703e-007,0.02101,0.02101,1,0.0041821,-0.0012535,-1e-005,0.0035356
1174,45.077,-0.04366,-7.6195,268.47,45.074,-0.043582,-7.6201,1.8484e-008,21753,21768,0.46113,0.46139,8.7979e-007,0.021011,0.021011,1,0.004188,-0.0012593,-1e-005,0.0035356
1174.1,45.099,-0.043224,-7.6081,268.47,45.096,-0.043147,-7.6087,1.7907e-008,21041,21055,0.44637,0.44662,8.5227e-007,0.021012,0.021013,1,0.0041938,-0.0012652,-1e-005,0.0035356
1174.2,45.12,-0.042793,-7.5967,268.46,45.118,-0.042717,-7.5972,1.7341e-008,20343,20357,0.4319,0.43214,8.2527e-007,0.021014,0.021015,1,0.0041997,-0.001271,-1e-005,0.0035356
1174.3,45.142,-0.042365,-7.5851,268.46,45.139,-0.04229,-7.5856,1.6776e-008,19648,19661,0.41747,0.4177,7.9835e-007,0.021016,0.021016,1,0.0042056,-0.0012769,-1e-005,0.0035356
1174.3,45.163,-0.041941,-7.5735,268.46,45.161,-0.041867,-7.574,1.6212e-008,18954,18966,0.40307,0.40329,7.7148e-007,0.021017,0.021018,1,0.0042114,-0.0012828,-1e-005,0.0035356
1174.4,45.185,-0.041519,-7.5618,268.45,45.182,-0.041447,-7.5623,1.565e-008,18261,18274,0.3887,0.38892,7.4469e-007,0.021019,0.021019,1,0.0042173,-0.0012886,-1e-005,0.0035356
1174.5,45.206,-0.041101,-7.55,268.45,45.204,-0.04103,-7.5506,1.509e-008,17570,17582,0.37438,0.37458,7.1796e-007,0.02102,0.021021,1,0.0042231,-0.0012945,-1e-005,0.0035356
1174.5,45.228,-0.040685,-7.5382,268.45,45.225,-0.040615,-7.5387,1.4531e-008,16881,16893,0.36008,0.36028,6.9129e-007,0.021022,0.021022,1,0.004229,-0.0013003,-1e-005,0.0035356
1174.6,45.249,-0.040273,-7.5263,268.45,45.247,-0.040204,-7.5268,1.3973e-008,16194,16205,0.34582,0.34601,6.6469e-007,0.021023,0.021024,1,0.0042349,-0.0013062,-1e-005,0.0035356
1174.7,45.271,-0.039863,-7.5143,268.44,45.268,-0.039796,-7.5149,1.3416e-008,15508,15519,0.3316,0.33178,6.3816e-007,0.021025,0.021025,1,0.0042407,-0.001312,-1e-005,0.0035356
1174.8,45.291,-0.039467,-7.5023,268.44,45.288,-0.0394,-7.5028,1.2893e-008,14865,14875,0.31824,0.31842,6.1321e-007,0.021027,0.021027,1,0.0042466,-0.0013179,-1e-005,0.0035356
1174.9,45.305,-0.039114,-7.4904,268.44,45.303,-0.039047,-7.4909,1.2497e-008,14386,14396,0.30822,0.30839,5.9433e-007,0.021028,0.021029,1,0.0042524,-0.0013238,-1e-005,0.0035356
1175,45.32,-0.038763,-7.4784,268.44,45.317,-0.038697,-7.4789,1.2101e-008,13909,13918,0.29822,0.29838,5.755e-007,0.02103,0.021031,1,0.0042583,-0.0013296,-1e-005,0.0035356
1175.1,45.335,-0.038415,-7.4663,268.44,45.332,-0.03835,-7.4669,1.1707e-008,13433,13442,0.28825,0.28841,5.5671e-007,0.021032,0.021032,1,0.0042641,-0.0013355,-1e-005,0.0035356
1175.2,45.349,-0.03807,-7.4542,268.44,45.346,-0.038006,-7.4547,1.1314e-008,12958,12967,0.2783,0.27845,5.3797e-007,0.021034,0.021034,1,0.00427,-0.0013413,-1e-005,0.0035356
1175.3,45.364,-0.037727,-7.442,268.44,45.361,-0.037664,-7.4426,1.0922e-008,12484,12492,0.26838,0.26852,5.1927e-007,0.021035,0.021036,1,0.0042759,-0.0013472,-1e-005,0.0035356
1175.4,45.379,-0.037387,-7.4298,268.44,45.376,-0.037324,-7.4303,1.053e-008,12011,12019,0.25848,0.25861,5.0062e-007,0.021037,0.021038,1,0.0042817,-0.001353,-1e-005,0.0035356
1175.5,45.393,-0.03705,-7.4175,268.44,45.39,-0.036988,-7.418,1.014e-008,11540,11547,0.2486,0.24873,4.8202e-007,0.021039,0.021039,1,0.0042876,-0.0013589,-1e-005,0.0035356
1175.6,45.408,-0.036715,-7.4051,268.44,45.405,-0.036653,-7.4057,9.7504e-009,11069,11077,0.23875,0.23887,4.6346e-007,0.021041,0.021041,1,0.0042934,-0.0013648,-1e-005,0.0035356
1175.7,45.422,-0.036383,-7.3927,268.44,45.419,-0.036321,-7.3933,9.362e-009,10600,10607,0.22892,0.22904,4.4495e-007,0.021042,0.021043,1,0.0042993,-0.0013706,-1e-005,0.0035356
1175.8,45.434,-0.036054,-7.3803,268.44,45.431,-0.035994,-7.3808,9.0261e-009,10197,10203,0.22045,0.22056,4.2895e-007,0.021044,0.021045,1,0.0043051,-0.0013765,-1e-005,0.0035356
1175.9,45.442,-0.035731,-7.3679,268.45,45.439,-0.03567,-7.3684,8.7537e-009,9872.5,9878.9,0.21361,0.21372,4.1597e-007,0.021046,0.021047,1,0.004311,-0.0013823,-1e-005,0.0035356
1176,45.45,-0.03541,-7.3555,268.45,45.446,-0.03535,-7.356,8.4819e-009,9549.1,9555.3,0.20679,0.20689,4.0303e-007,0.021048,0.021049,1,0.0043169,-0.0013882,-1e-005,0.0035356
1176.1,45.458,-0.035092,-7.343,268.45,45.454,-0.035031,-7.3435,8.2109e-009,9226.6,9232.5,0.19998,0.20008,3.9012e-007,0.02105,0.021051,1,0.0043227,-0.001394,-1e-005,0.0035356
1176.3,45.466,-0.034776,-7.3305,268.46,45.462,-0.034716,-7.331,7.9405e-009,8904.8,8910.5,0.19319,0.19329,3.7724e-007,0.021052,0.021053,1,0.0043286,-0.0013999,-1e-005,0.0035356
1176.4,45.474,-0.034463,-7.3179,268.46,45.47,-0.034403,-7.3184,7.6707e-009,8583.9,8589.4,0.18642,0.18652,3.6439e-007,0.021054,0.021055,1,0.0043344,-0.0014058,-1e-005,0.0035356
1176.5,45.482,-0.034152,-7.3052,268.46,45.478,-0.034092,-7.3058,7.4017e-009,8263.7,8269,0.17967,0.17976,3.5158e-007,0.021056,0.021057,1,0.0043403,-0.0014116,-1e-005,0.0035356
1176.6,45.489,-0.033844,-7.2926,268.47,45.486,-0.033784,-7.2931,7.1333e-009,7944.4,7949.4,0.17293,0.17301,3.3879e-007,0.021058,0.021058,1,0.0043461,-0.0014175,-1e-005,0.0035356
1176.8,45.497,-0.033538,-7.2798,268.47,45.494,-0.033478,-7.2803,6.8655e-009,7625.9,7630.7,0.16621,0.16629,3.2604e-007,0.02106,0.02106,1,0.004352,-0.0014233,-1e-005,0.0035356
1176.9,45.505,-0.033235,-7.267,268.47,45.501,-0.033175,-7.2675,6.5984e-009,7308.1,7312.7,0.1595,0.15958,3.1332e-007,0.021062,0.021062,1,0.0043579,-0.0014292,-1e-005,0.0035356
1177,45.508,-0.032924,-7.2541,268.48,45.504,-0.032864,-7.2546,6.3889e-009,7061.1,7065.5,0.15427,0.15434,3.0334e-007,0.021064,0.021065,1,0.0043637,-0.001435,-1e-005,0.0035356
1177.2,45.509,-0.03261,-7.2411,268.49,45.505,-0.03255,-7.2415,6.2037e-009,6844.1,6848.3,0.14965,0.14973,2.9452e-007,0.021066,0.021067,1,0.0043696,-0.0014409,-1e-005,0.0035356
1177.3,45.509,-0.0323,-7.228,268.49,45.506,-0.03224,-7.2285,6.019e-009,6627.7,6631.7,0.14505,0.14512,2.8573e-007,0.021068,0.021069,1,0.0043754,-0.0014468,-1e-005,0.0035356
1177.5,45.51,-0.031992,-7.2149,268.5,45.506,-0.031931,-7.2153,5.8348e-009,6411.8,6415.7,0.14046,0.14053,2.7696e-007,0.021071,0.021071,1,0.0043813,-0.0014526,-1e-005,0.0035356
1177.7,45.511,-0.031686,-7.2017,268.51,45.507,-0.031625,-7.2022,5.651e-009,6196.4,6200.2,0.13589,0.13595,2.6821e-007,0.021073,0.021073,1,0.0043871,-0.0014585,-1e-005,0.0035356
1177.8,45.512,-0.031383,-7.1885,268.52,45.507,-0.031322,-7.189,5.4676e-009,5981.6,5985.2,0.13132,0.13138,2.5948e-007,0.021075,0.021076,1,0.004393,-0.0014643,-1e-005,0.0035356
1178,45.512,-0.031082,-7.1753,268.52,45.508,-0.031021,-7.1758,5.2847e-009,5767.4,5770.8,0.12676,0.12682,2.5077e-007,0.021077,0.021078,1,0.0043989,-0.0014702,-1e-005,0.0035356
1178.1,45.513,-0.030783,-7.162,268.53,45.509,-0.030722,-7.1625,5.1022e-009,5553.7,5556.9,0.12222,0.12228,2.4208e-007,0.021079,0.02108,1,0.0044047,-0.001476,-1e-005,0.0035356
1178.3,45.514,-0.030487,-7.1487,268.54,45.509,-0.030425,-7.1492,4.9202e-009,5340.5,5343.6,0.11769,0.11774,2.3342e-007,0.021082,0.021082,1,0.0044106,-0.0014819,-1e-005,0.0035356
1178.4,45.514,-0.030192,-7.1354,268.54,45.51,-0.030131,-7.1358,4.7387e-009,5127.9,5130.9,0.11317,0.11322,2.2477e-007,0.021084,0.021084,1,0.0044164,-0.0014878,-1e-005,0.0035356
1178.6,45.508,-0.029864,-7.122,268.55,45.504,-0.029802,-7.1224,4.6109e-009,4981.5,4984.4,0.11002,0.11007,2.1869e-007,0.021086,0.021087,1,0.0044223,-0.0014936,-1e-005,0.0035356
1178.8,45.502,-0.029536,-7.1085,268.56,45.498,-0.029474,-7.1089,4.4858e-009,4838.4,4841.1,0.10694,0.10699,2.1274e-007,0.021089,0.021089,1,0.0044281,-0.0014995,-1e-005,0.0035356
1179,45.496,-0.02921,-7.095,268.57,45.491,-0.029147,-7.0954,4.361e-009,4695.6,4698.3,0.10387,0.10392,2.068e-007,0.021091,0.021092,1,0.004434,-0.0015053,-1e-005,0.0035356
1179.2,45.49,-0.028887,-7.0815,268.58,45.485,-0.028823,-7.0819,4.2365e-009,4553.2,4555.8,0.10081,0.10085,2.0087e-007,0.021094,0.021094,1,0.0044399,-0.0015112,-1e-005,0.0035356
1179.3,45.484,-0.028565,-7.0679,268.6,45.479,-0.028501,-7.0683,4.1123e-009,4411.2,4413.6,0.097752,0.097795,1.9496e-007,0.021096,0.021097,1,0.0044457,-0.001517,-1e-005,0.0035356
1179.5,45.478,-0.028246,-7.0544,268.61,45.473,-0.028181,-7.0547,3.9884e-009,4269.5,4271.8,0.094704,0.094745,1.8907e-007,0.021099,0.021099,1,0.0044516,-0.0015229,-1e-005,0.0035356
1179.7,45.472,-0.027929,-7.0408,268.62,45.467,-0.027863,-7.0411,3.8647e-009,4128.2,4130.4,0.091663,0.091703,1.8318e-007,0.021101,0.021102,1,0.0044574,-0.0015288,-1e-005,0.0035356
1179.9,45.465,-0.027613,-7.0271,268.63,45.46,-0.027548,-7.0275,3.7414e-009,3987.3,3989.4,0.08863,0.088668,1.7731e-007,0.021103,0.021104,1,0.0044633,-0.0015346,-1e-005,0.0035356
1180.1,45.459,-0.0273,-7.0135,268.64,45.454,-0.027234,-7.0138,3.6184e-009,3846.7,3848.7,0.085605,0.085641,1.7146e-007,0.021106,0.021107,1,0.0044691,-0.0015405,-1e-005,0.0035356
1180.3,45.452,-0.026981,-6.9997,268.65,45.447,-0.026915,-7.0001,3.5037e-009,3716.7,3718.6,0.082796,0.082831,1.66e-007,0.021108,0.021109,1,0.004475,-0.0015463,-1e-005,0.0035356
1180.5,45.44,-0.026638,-6.986,268.66,45.434,-0.026571,-6.9863,3.4186e-009,3624,3625.8,0.080753,0.080787,1.6195e-007,0.021111,0.021112,1,0.0044809,-0.0015522,-1e-005,0.0035356
1180.7,45.427,-0.026296,-6.9722,268.67,45.422,-0.026229,-6.9725,3.3337e-009,3531.5,3533.2,0.078716,0.078748,1.5791e-007,0.021114,0.021114,1,0.0044867,-0.0015581,-1e-005,0.0035356
1180.9,45.415,-0.025956,-6.9584,268.69,45.41,-0.025889,-6.9587,3.249e-009,3439.2,3440.9,0.076683,0.076715,1.5388e-007,0.021117,0.021117,1,0.0044926,-0.0015639,-1e-005,0.0035356
1181.1,45.403,-0.025618,-6.9445,268.7,45.398,-0.025551,-6.9448,3.1645e-009,3347.3,3348.9,0.074656,0.074686,1.4986e-007,0.021119,0.02112,1,0.0044984,-0.0015698,-1e-005,0.0035356
1181.3,45.391,-0.025282,-6.9305,268.71,45.386,-0.025215,-6.9308,3.0801e-009,3255.5,3257.1,0.072634,0.072663,1.4585e-007,0.021122,0.021123,1,0.0045043,-0.0015756,-1e-005,0.0035356
1181.5,45.379,-0.024948,-6.9166,268.73,45.373,-0.024881,-6.9168,2.996e-009,3164,3165.5,0.070616,0.070645,1.4185e-007,0.021125,0.021125,1,0.0045101,-0.0015815,-1e-005,0.0035356
1181.7,45.367,-0.024615,-6.9026,268.74,45.361,-0.024548,-6.9029,2.912e-009,3072.8,3074.2,0.068604,0.068631,1.3785e-007,0.021127,0.021128,1,0.004516,-0.0015873,-1e-005,0.0035356
1181.9,45.355,-0.024284,-6.8886,268.75,45.349,-0.024217,-6.8889,2.8283e-009,2981.8,2983.1,0.066597,0.066623,1.3387e-007,0.02113,0.021131,1,0.0045219,-0.0015932,-1e-005,0.0035356
1182.1,45.343,-0.023955,-6.8746,268.77,45.337,-0.023888,-6.8748,2.7447e-009,2891,2892.3,0.064594,0.064619,1.2989e-007,0.021133,0.021133,1,0.0045277,-0.0015991,-1e-005,0.0035356
1182.4,45.328,-0.023621,-6.8606,268.78,45.322,-0.023554,-6.8608,2.6728e-009,2815.9,2817.1,0.062905,0.062929,1.2647e-007,0.021136,0.021136,1,0.0045336,-0.0016049,-1e-005,0.0035356
1182.6,45.311,-0.023281,-6.8465,268.8,45.305,-0.023214,-6.8468,2.6138e-009,2758,2759.2,0.06156,0.061583,1.2366e-007,0.021139,0.021139,1,0.0045394,-0.0016108,-1e-005,0.0035356
1182.8,45.293,-0.022943,-6.8325,268.81,45.287,-0.022876,-6.8327,2.5549e-009,2700.3,2701.5,0.060218,0.060241,1.2086e-007,0.021142,0.021142,1,0.0045453,-0.0016166,-1e-005,0.0035356
1183.1,45.276,-0.022606,-6.8184,268.83,45.27,-0.022539,-6.8186,2.4961e-009,2642.8,2643.9,0.05888,0.058902,1.1807e-007,0.021144,0.021145,1,0.0045511,-0.0016225,-1e-005,0.0035356
1183.3,45.258,-0.02227,-6.8043,268.84,45.252,-0.022203,-6.8045,2.4375e-009,2585.4,2586.4,0.057544,0.057566,1.1528e-007,0.021147,0.021148,1,0.004557,-0.0016283,-1e-005,0.0035356
1183.5,45.241,-0.021935,-6.7903,268.86,45.235,-0.021869,-6.7904,2.3789e-009,2528.2,2529.2,0.056212,0.056233,1.125e-007,0.02115,0.021151,1,0.0045629,-0.0016342,-1e-005,0.0035356
1183.8,45.223,-0.021602,-6.7761,268.87,45.217,-0.021536,-6.7763,2.3205e-009,2471.1,2472,0.054884,0.054904,1.0972e-007,0.021153,0.021154,1,0.0045687,-0.0016401,-1e-005,0.0035356
1184,45.206,-0.02127,-6.762,268.89,45.2,-0.021204,-6.7622,2.2622e-009,2414.2,2415.1,0.053558,0.053577,1.0694e-007,0.021156,0.021157,1,0.0045746,-0.0016459,-1e-005,0.0035356
1184.2,45.188,-0.02094,-6.7479,268.9,45.182,-0.020874,-6.748,2.2041e-009,2357.5,2358.3,0.052236,0.052254,1.0418e-007,0.021159,0.02116,1,0.0045804,-0.0016518,-1e-005,0.0035356
1184.5,45.171,-0.02061,-6.7337,268.92,45.164,-0.020544,-6.7339,2.146e-009,2300.9,2301.7,0.050917,0.050934,1.0142e-007,0.021162,0.021163,1,0.0045863,-0.0016576,-1e-005,0.0035356
1184.7,45.15,-0.02028,-6.7197,268.94,45.143,-0.020214,-6.7198,2.0992e-009,2261.2,2261.9,0.049917,0.049934,9.9193e-008,0.021165,0.021166,1,0.0045921,-0.0016635,-1e-005,0.0035356
1185,45.127,-0.019951,-6.7056,268.95,45.121,-0.019885,-6.7057,2.0566e-009,2227.6,2228.3,0.049032,0.049049,9.7164e-008,0.021168,0.021169,1,0.004598,-0.0016693,-1e-005,0.0035356
1185.2,45.105,-0.019622,-6.6915,268.97,45.099,-0.019556,-6.6916,2.014e-009,2194.1,2194.8,0.04815,0.048167,9.5139e-008,0.021172,0.021172,1,0.0046039,-0.0016752,-1e-005,0.0035356
1185.5,45.083,-0.019295,-6.6774,268.99,45.076,-0.019229,-6.6775,1.9714e-009,2160.7,2161.4,0.04727,0.047287,9.3117e-008,0.021175,0.021176,1,0.0046097,-0.0016811,-1e-005,0.0035356
1185.7,45.06,-0.018969,-6.6633,269.01,45.054,-0.018903,-6.6634,1.929e-009,2127.4,2128.1,0.046392,0.046408,9.1099e-008,0.021178,0.021179,1,0.0046156,-0.0016869,-1e-005,0.0035356
1186,45.038,-0.018644,-6.6492,269.02,45.032,-0.018578,-6.6493,1.8866e-009,2094.3,2094.9,0.045517,0.045532,8.9084e-008,0.021181,0.021182,1,0.0046214,-0.0016928,-1e-005,0.0035356
1186.3,45.016,-0.01832,-6.6351,269.04,45.009,-0.018254,-6.6352,1.8443e-009,2061.2,2061.8,0.044643,0.044658,8.7073e-008,0.021184,0.021185,1,0.0046273,-0.0016986,-1e-005,0.0035356
1186.5,44.993,-0.017997,-6.621,269.06,44.987,-0.017931,-6.6211,1.8021e-009,2028.3,2028.8,0.043771,0.043786,8.5066e-008,0.021188,0.021188,1,0.0046331,-0.0017045,-1e-005,0.0035356
1186.8,44.971,-0.017674,-6.6069,269.08,44.964,-0.017609,-6.6069,1.76e-009,1995.4,1995.9,0.042902,0.042916,8.3062e-008,0.021191,0.021192,1,0.004639,-0.0017103,-1e-005,0.0035356
1187,44.949,-0.017353,-6.5927,269.09,44.942,-0.017288,-6.5928,1.7179e-009,1962.7,1963.2,0.042034,0.042048,8.1062e-008,0.021194,0.021195,1,0.0046449,-0.0017162,-1e-005,0.0035356
1187.3,44.922,-0.01704,-6.5788,269.11,44.915,-0.016975,-6.5788,1.6852e-009,1946.6,1947,0.04145,0.041464,7.9511e-008,0.021197,0.021198,1,0.0046507,-0.0017221,-1e-005,0.0035356
1187.6,44.895,-0.016728,-6.5649,269.13,44.888,-0.016663,-6.5649,1.6527e-009,1930.6,1931,0.040869,0.040882,7.7963e-008,0.021201,0.021202,1,0.0046566,-0.0017279,-1e-005,0.0035356
1187.8,44.869,-0.016417,-6.551,269.15,44.862,-0.016352,-6.551,1.6201e-009,1914.6,1915,0.040289,0.040301,7.6417e-008,0.021204,0.021205,1,0.0046624,-0.0017338,-1e-005,0.0035356
1188.1,44.842,-0.016107,-6.537,269.17,44.835,-0.016042,-6.537,1.5877e-009,1898.7,1899.1,0.03971,0.039722,7.4874e-008,0.021208,0.021208,1,0.0046683,-0.0017396,-1e-005,0.0035356
1188.4,44.815,-0.015797,-6.5231,269.19,44.808,-0.015733,-6.5231,1.5552e-009,1882.9,1883.3,0.039132,0.039144,7.3333e-008,0.021211,0.021212,1,0.0046742,-0.0017455,-1e-005,0.0035356
1188.7,44.788,-0.015489,-6.5091,269.21,44.781,-0.015424,-6.5091,1.5229e-009,1867.2,1867.5,0.038556,0.038568,7.1795e-008,0.021215,0.021215,1,0.00468,-0.0017513,-1e-005,0.0035356
1189,44.762,-0.015181,-6.4952,269.23,44.755,-0.015117,-6.4952,1.4905e-009,1851.5,1851.8,0.037981,0.037993,7.0259e-008,0.021218,0.021219,1,0.0046859,-0.0017572,-1e-005,0.0035356
1189.2,44.735,-0.014874,-6.4812,269.25,44.728,-0.01481,-6.4812,1.4583e-009,1836,1836.2,0.037407,0.037419,6.8725e-008,0.021221,0.021222,1,0.0046917,-0.0017631,-1e-005,0.0035356
1189.5,44.708,-0.014568,-6.4673,269.27,44.701,-0.014504,-6.4672,1.426e-009,1820.5,1820.7,0.036835,0.036846,6.7194e-008,0.021225,0.021226,1,0.0046976,-0.0017689,-1e-005,0.0035356
1189.8,44.68,-0.014269,-6.4534,269.29,44.673,-0.014205,-6.4533,1.3954e-009,1808.4,1808.6,0.036313,0.036324,6.5741e-008,0.021228,0.021229,1,0.0047034,-0.0017748,-1e-005,0.0035356
1190.1,44.65,-0.013987,-6.4398,269.31,44.642,-0.013925,-6.4397,1.3694e-009,1806,1806.2,0.035932,0.035942,6.4505e-008,0.021232,0.021233,1,0.0047093,-0.0017806,-1e-005,0.0035356
1190.4,44.619,-0.013707,-6.4262,269.33,44.612,-0.013644,-6.4261,1.3434e-009,1803.6,1803.8,0.035551,0.035561,6.3271e-008,0.021236,0.021236,1,0.0047152,-0.0017865,-1e-005,0.0035356
1190.7,44.588,-0.013427,-6.4126,269.35,44.581,-0.013365,-6.4125,1.3175e-009,1801.3,1801.4,0.035171,0.035181,6.2038e-008,0.021239,0.02124,1,0.004721,-0.0017923,-1e-005,0.0035356
1191,44.557,-0.013148,-6.399,269.37,44.55,-0.013087,-6.3989,1.2915e-009,1799.1,1799.2,0.034791,0.034802,6.0808e-008,0.021243,0.021244,1,0.0047269,-0.0017982,-1e-005,0.0035356
1191.3,44.527,-0.012869,-6.3855,269.39,44.519,-0.012809,-6.3853,1.2656e-009,1796.9,1796.9,0.034413,0.034423,5.9579e-008,0.021247,0.021247,1,0.0047327,-0.0018041,-1e-005,0.0035356
1191.6,44.496,-0.012592,-6.3719,269.41,44.488,-0.012531,-6.3717,1.2398e-009,1794.7,1794.8,0.034036,0.034046,5.8351e-008,0.02125,0.021251,1,0.0047386,-0.0018099,-1e-005,0.0035356
1191.9,44.465,-0.012314,-6.3583,269.43,44.458,-0.012255,-6.3581,1.214e-009,1792.6,1792.6,0.033659,0.033669,5.7126e-008,0.021254,0.021255,1,0.0047444,-0.0018158,-1e-005,0.0035356
1192.2,44.434,-0.012038,-6.3447,269.45,44.427,-0.011979,-6.3445,1.1882e-009,1790.5,1790.6,0.033284,0.033293,5.5902e-008,0.021258,0.021259,1,0.0047503,-0.0018216,-1e-005,0.0035356
1192.5,44.404,-0.011762,-6.3311,269.47,44.396,-0.011703,-6.3309,1.1624e-009,1788.5,1788.6,0.032909,0.032918,5.468e-008,0.021261,0.021262,1,0.0047562,-0.0018275,-1e-005,0.0035356
1192.8,44.371,-0.011506,-6.3178,269.5,44.363,-0.011448,-6.3176,1.1391e-009,1792.6,1792.6,0.032604,0.032613,5.3574e-008,0.021265,0.021266,1,0.004762,-0.0018333,-1e-005,0.0035356
1193.1,44.337,-0.011268,-6.3048,269.52,44.329,-0.011211,-6.3046,1.1181e-009,1802.1,1802.1,0.032363,0.032371,5.2574e-008,0.021269,0.02127,1,0.0047679,-0.0018392,-1e-005,0.0035356
1193.4,44.302,-0.011031,-6.2917,269.54,44.294,-0.010974,-6.2915,1.097e-009,1811.7,1811.6,0.032122,0.03213,5.1576e-008,0.021273,0.021274,1,0.0047737,-0.0018451,-1e-005,0.0035356
1193.7,44.268,-0.010794,-6.2787,269.56,44.26,-0.010738,-6.2785,1.076e-009,1821.2,1821.2,0.031881,0.03189,5.0578e-008,0.021277,0.021278,1,0.0047796,-0.0018509,-1e-005,0.0035356
1194,44.234,-0.010558,-6.2657,269.58,44.226,-0.010502,-6.2655,1.055e-009,1830.9,1830.8,0.031642,0.03165,4.9582e-008,0.021281,0.021282,1,0.0047854,-0.0018568,-1e-005,0.0035356
1194.4,44.199,-0.010322,-6.2527,269.61,44.191,-0.010267,-6.2525,1.034e-009,1840.5,1840.4,0.031402,0.03141,4.8588e-008,0.021285,0.021286,1,0.0047913,-0.0018626,-1e-005,0.0035356
1194.7,44.165,-0.010086,-6.2397,269.63,44.157,-0.010033,-6.2394,1.013e-009,1850.2,1850.1,0.031164,0.031172,4.7594e-008,0.021289,0.021289,1,0.0047972,-0.0018685,-1e-005,0.0035356
1195,44.13,-0.0098515,-6.2267,269.65,44.122,-0.0097987,-6.2264,9.9213e-010,1860,1859.8,0.030926,0.030934,4.6602e-008,0.021293,0.021293,1,0.004803,-0.0018743,-1e-005,0.0035356
1195.3,44.096,-0.0096171,-6.2137,269.67,44.088,-0.0095651,-6.2134,9.7124e-010,1869.8,1869.6,0.030688,0.030696,4.5612e-008,0.021296,0.021297,1,0.0048089,-0.0018802,-1e-005,0.0035356
1195.6,44.062,-0.0093833,-6.2007,269.69,44.053,-0.0093319,-6.2004,9.5038e-010,1879.6,1879.4,0.030452,0.030459,4.4623e-008,0.0213,0.021301,1,0.0048147,-0.0018861,-1e-005,0.0035356
1196,44.025,-0.0091868,-6.1883,269.71,44.016,-0.0091363,-6.188,9.3276e-010,1898.6,1898.4,0.030298,0.030305,4.3787e-008,0.021304,0.021305,1,0.0048206,-0.0018919,-1e-005,0.0035356
1196.3,43.987,-0.0090004,-6.1761,269.74,43.979,-0.0089508,-6.1758,9.16e-010,1920.1,1919.9,0.030165,0.030172,4.2993e-008,0.021309,0.021309,1,0.0048264,-0.0018978,-1e-005,0.0035356
1196.6,43.949,-0.008815,-6.1639,269.76,43.941,-0.0087663,-6.1636,8.9927e-010,1941.7,1941.4,0.030034,0.03004,4.2201e-008,0.021313,0.021314,1,0.0048323,-0.0019036,-1e-005,0.0035356
1197,43.911,-0.0086314,-6.1516,269.78,43.903,-0.0085836,-6.1513,8.8256e-010,1963.2,1963,0.029902,0.029909,4.1409e-008,0.021317,0.021318,1,0.0048382,-0.0019095,-1e-005,0.0035356
1197.3,43.874,-0.0084483,-6.1393,269.8,43.865,-0.0084013,-6.139,8.6587e-010,1984.8,1984.5,0.029771,0.029777,4.0618e-008,0.021321,0.021322,1,0.004844,-0.0019153,-1e-005,0.0035356
1197.6,43.836,-0.0082656,-6.1271,269.83,43.828,-0.0082195,-6.1267,8.492e-010,2006.4,2006.1,0.02964,0.029647,3.9828e-008,0.021325,0.021326,1,0.0048499,-0.0019212,-1e-005,0.0035356
1198,43.799,-0.0080832,-6.1148,269.85,43.79,-0.0080381,-6.1144,8.3256e-010,2028.1,2027.7,0.02951,0.029516,3.904e-008,0.021329,0.02133,1,0.0048557,-0.0019271,-1e-005,0.0035356
1198.3,43.761,-0.0079013,-6.1025,269.87,43.752,-0.007857,-6.1021,8.1595e-010,2049.8,2049.4,0.02938,0.029386,3.8253e-008,0.021334,0.021334,1,0.0048616,-0.0019329,-1e-005,0.0035356
1198.6,43.723,-0.0077198,-6.0903,269.89,43.715,-0.0076764,-6.0899,7.9936e-010,2071.5,2071.1,0.029251,0.029257,3.7467e-008,0.021338,0.021339,1,0.0048674,-0.0019388,-1e-005,0.0035356
1199,43.685,-0.0075416,-6.0781,269.92,43.677,-0.0074991,-6.0777,7.8302e-010,2094,2093.6,0.029128,0.029134,3.6693e-008,0.021342,0.021343,1,0.0048733,-0.0019446,-1e-005,0.0035356
1199.3,43.645,-0.0074116,-6.0669,269.94,43.636,-0.00737,-6.0665,7.7034e-010,2129.4,2129,0.029097,0.029102,3.6092e-008,0.021346,0.021347,1,0.0048792,-0.0019505,-1e-005,0.0035356
1199.7,43.604,-0.007282,-6.0557,269.96,43.595,-0.0072412,-6.0553,7.5768e-010,2164.9,2164.4,0.029066,0.029071,3.5493e-008,0.021351,0.021352,1,0.004885,-0.0019563,-1e-005,0.0035356
1200,43.563,-0.0071528,-6.0446,269.99,43.554,-0.0071128,-6.0441,7.4505e-010,2200.3,2199.8,0.029036,0.029041,3.4894e-008,0.021355,0.021356,1,0.0048909,-0.0019622,-1e-005,0.0035356
1200.4,43.522,-0.0070239,-6.0335,270.01,43.514,-0.0069849,-6.033,7.3243e-010,2235.8,2235.3,0.029006,0.029011,3.4297e-008,0.021359,0.02136,1,0.0048967,-0.0019681,-1e-005,0.0035356
